		f	li	be	u	zr	mo	xe	pu	nd	cs	ce	ru	sr	ba	la	tc	pr	he	y	kr	rb	rh	sm	te	pd	pm	h	i	o	se	ne	nb	np	br	eu	sn	cd	ag	sb	gd	in	n	am	ge	tb	as	dy	cm	th	ga	c	pa	zn	ho	er	tm	yb	b	cu	pb	cr	ni	fe
2.00E+02	146.6699286	63.32987354	31.78894974	4.990451513	0.002486222	0.001642813	0.001737664	0.001600274	0.00125826	0.001467822	0.001358767	0.000997617	0.000863812	0.000583945	0.000513828	0.000485148	0.000402085	0.000427217	0.000424242	0.00029863	0.00028378	0.0001759	0.000155811	0.00018311	0.000103315	0.000154225	0.000115038	7.11E-05	4.15E-05	4.17E-05	2.93E-05	0.000100049	3.05E-05	1.62E-05	1.52E-05	1.23E-05	5.79E-06	2.95E-06	5.18E-06	2.17E-06	9.70E-07	5.32E-07	1.32E-09	2.91E-07	8.77E-08	9.36E-08	1.11E-08	5.48E-12	1.52E-09	9.07E-10	4.99E-10	5.24E-10	4.79E-10	1.56E-10	1.38E-10	1.18E-11	3.80E-12	6.07E-13	7.44E-13	3.02E-16	0.17	0.65	0.12
2.10E+02	146.6699251	63.32986723	31.78894473	4.989976051	0.00260937	0.001734294	0.001824467	0.001680524	0.00132689	0.001542129	0.00141979	0.00104429	0.000901329	0.000610973	0.000539125	0.000509807	0.000424868	0.000448641	0.000443787	0.000313465	0.000297938	0.000187629	0.000164312	0.000191735	0.000108933	0.000161885	0.000120689	7.39E-05	4.36E-05	4.38E-05	3.08E-05	0.000102861	3.07E-05	1.70E-05	1.60E-05	1.29E-05	6.09E-06	3.11E-06	5.41E-06	2.30E-06	1.02E-06	5.58E-07	1.61E-09	3.05E-07	9.23E-08	9.79E-08	1.17E-08	6.96E-12	1.59E-09	9.51E-10	5.24E-10	5.50E-10	5.02E-10	1.66E-10	1.46E-10	1.24E-11	4.01E-12	6.69E-13	7.45E-13	3.69E-16	0.17	0.65	0.12
2.20E+02	146.6699215	63.32986093	31.78893971	4.989500777	0.002732433	0.001826292	0.001911254	0.001760663	0.00139582	0.001616405	0.001480423	0.001090893	0.000938672	0.00063801	0.000564415	0.000534458	0.000447701	0.000470072	0.000463242	0.000328292	0.000312094	0.000199408	0.00017287	0.000200357	0.000114589	0.000169483	0.00012633	7.67E-05	4.57E-05	4.59E-05	3.23E-05	0.000105422	3.09E-05	1.78E-05	1.67E-05	1.35E-05	6.38E-06	3.27E-06	5.64E-06	2.43E-06	1.07E-06	5.85E-07	1.94E-09	3.20E-07	9.69E-08	1.02E-07	1.24E-08	8.74E-12	1.66E-09	9.95E-10	5.49E-10	5.76E-10	5.24E-10	1.76E-10	1.54E-10	1.31E-11	4.22E-12	7.33E-13	7.45E-13	4.46E-16	0.17	0.65	0.12
2.30E+02	146.6699179	63.32985463	31.7889347	4.98902569	0.002855416	0.001918758	0.001998025	0.001840693	0.001465043	0.00169065	0.001540682	0.001137434	0.000975859	0.000665057	0.000589699	0.000559102	0.000470574	0.000491508	0.000482612	0.000343111	0.000326245	0.000211229	0.000181485	0.000208976	0.00012028	0.00017702	0.000131963	7.95E-05	4.77E-05	4.80E-05	3.37E-05	0.000107751	3.11E-05	1.86E-05	1.75E-05	1.42E-05	6.68E-06	3.44E-06	5.87E-06	2.57E-06	1.12E-06	6.11E-07	2.32E-09	3.34E-07	1.02E-07	1.06E-07	1.31E-08	1.09E-11	1.74E-09	1.04E-09	5.74E-10	6.02E-10	5.47E-10	1.86E-10	1.62E-10	1.37E-11	4.43E-12	8.01E-13	7.46E-13	5.34E-16	0.17	0.65	0.12
2.40E+02	146.6699143	63.32984834	31.78892969	4.988550789	0.002978323	0.002011648	0.002084781	0.001920613	0.001534551	0.001764865	0.001600586	0.001183921	0.001012906	0.000692114	0.000614976	0.000583738	0.000493478	0.00051295	0.000501904	0.000357924	0.000340394	0.000223084	0.000190157	0.000217594	0.000126008	0.000184496	0.000137587	8.23E-05	4.98E-05	5.00E-05	3.52E-05	0.000109864	3.14E-05	1.94E-05	1.83E-05	1.48E-05	6.98E-06	3.60E-06	6.10E-06	2.70E-06	1.17E-06	6.38E-07	2.75E-09	3.48E-07	1.06E-07	1.11E-07	1.38E-08	1.34E-11	1.81E-09	1.08E-09	5.99E-10	6.28E-10	5.70E-10	1.96E-10	1.71E-10	1.43E-11	4.64E-12	8.71E-13	7.47E-13	6.35E-16	0.17	0.65	0.12
2.50E+02	146.6699108	63.32984204	31.78892467	4.988076077	0.003101156	0.002104921	0.002171521	0.002000424	0.001604337	0.00183905	0.001660148	0.00123036	0.001049828	0.000719181	0.000640246	0.000608367	0.000516406	0.000534397	0.000521124	0.000372729	0.000354538	0.000234968	0.000198885	0.000226209	0.00013177	0.000191911	0.000143201	8.51E-05	5.19E-05	5.21E-05	3.67E-05	0.00011178	3.16E-05	2.02E-05	1.90E-05	1.54E-05	7.28E-06	3.77E-06	6.34E-06	2.84E-06	1.22E-06	6.64E-07	3.24E-09	3.63E-07	1.11E-07	1.15E-07	1.45E-08	1.63E-11	1.88E-09	1.13E-09	6.24E-10	6.54E-10	5.92E-10	2.06E-10	1.79E-10	1.50E-11	4.86E-12	9.44E-13	7.48E-13	7.50E-16	0.17	0.65	0.12
2.60E+02	146.6699072	63.32983575	31.78891966	4.987601551	0.00322392	0.00219854	0.002258244	0.002080125	0.001674392	0.001913204	0.001719382	0.001276757	0.001086638	0.000746257	0.00066551	0.000632989	0.000539351	0.00055585	0.000540279	0.000387526	0.00036868	0.000246874	0.00020767	0.000234823	0.000137568	0.000199266	0.000148807	8.79E-05	5.40E-05	5.42E-05	3.81E-05	0.000113514	3.19E-05	2.10E-05	1.98E-05	1.60E-05	7.59E-06	3.93E-06	6.57E-06	2.98E-06	1.27E-06	6.91E-07	3.79E-09	3.77E-07	1.16E-07	1.19E-07	1.52E-08	1.97E-11	1.95E-09	1.17E-09	6.50E-10	6.80E-10	6.15E-10	2.16E-10	1.87E-10	1.56E-11	5.08E-12	1.02E-12	7.49E-13	8.79E-16	0.17	0.65	0.12
2.70E+02	146.6699036	63.32982946	31.78891465	4.987127212	0.003346617	0.00229247	0.002344952	0.002159718	0.001744711	0.001987327	0.001778298	0.001323115	0.001123345	0.000773344	0.000690768	0.000657603	0.00056231	0.000577309	0.000559372	0.000402316	0.000382817	0.0002588	0.000216509	0.000243435	0.000143401	0.000206563	0.000154405	9.07E-05	5.60E-05	5.63E-05	3.96E-05	0.000115082	3.21E-05	2.18E-05	2.06E-05	1.66E-05	7.89E-06	4.10E-06	6.79E-06	3.12E-06	1.32E-06	7.18E-07	4.40E-09	3.91E-07	1.20E-07	1.24E-07	1.60E-08	2.37E-11	2.03E-09	1.22E-09	6.75E-10	7.05E-10	6.38E-10	2.27E-10	1.96E-10	1.62E-11	5.29E-12	1.10E-12	7.49E-13	1.02E-15	0.17	0.65	0.12
2.80E+02	146.6699001	63.32982317	31.78890964	4.986653059	0.003469251	0.002386679	0.002431644	0.002239202	0.001815286	0.00206142	0.001836908	0.001369438	0.001159959	0.00080044	0.000716019	0.00068221	0.000585279	0.000598773	0.000578409	0.000417099	0.000396952	0.000270742	0.000225404	0.000252046	0.000149268	0.000213799	0.000159993	9.35E-05	5.81E-05	5.83E-05	4.11E-05	0.000116498	3.24E-05	2.26E-05	2.13E-05	1.72E-05	8.19E-06	4.27E-06	7.02E-06	3.27E-06	1.37E-06	7.44E-07	5.09E-09	4.06E-07	1.25E-07	1.28E-07	1.67E-08	2.83E-11	2.10E-09	1.26E-09	7.00E-10	7.31E-10	6.60E-10	2.38E-10	2.05E-10	1.68E-11	5.51E-12	1.18E-12	7.50E-13	1.19E-15	0.17	0.65	0.12
2.90E+02	146.6698965	63.32981688	31.78890462	4.986179094	0.003591824	0.00248114	0.00251832	0.002318578	0.001886111	0.002135482	0.00189522	0.001415731	0.001196489	0.000827546	0.000741263	0.000706809	0.000608255	0.000620242	0.000597395	0.000431874	0.000411082	0.000282696	0.000234353	0.000260655	0.00015517	0.000220978	0.000165573	9.63E-05	6.02E-05	6.04E-05	4.25E-05	0.000117775	3.27E-05	2.34E-05	2.21E-05	1.78E-05	8.49E-06	4.45E-06	7.25E-06	3.41E-06	1.42E-06	7.71E-07	5.85E-09	4.20E-07	1.30E-07	1.32E-07	1.74E-08	3.35E-11	2.17E-09	1.31E-09	7.25E-10	7.57E-10	6.83E-10	2.49E-10	2.13E-10	1.75E-11	5.73E-12	1.27E-12	7.51E-13	1.37E-15	0.17	0.65	0.12
